clave,id,frase,autor,fuente
CCO,081,"El profesional nunca compromete calidad a cambio de velocidad.","Robert C. Martin","The Clean Coder"
CCO,082,"Los plazos ajustados no justifican el código sucio, lo hacen más peligroso.","Robert C. Martin","The Clean Coder"
CCO,083,"Si no tienes tiempo para hacer pruebas, no tienes tiempo para entregar.","Robert C. Martin","The Clean Coder"
CCO,084,"El respeto técnico se gana demostrando consistencia, no genialidad.","Robert C. Martin","The Clean Coder"
CCO,085,"La pasión sin disciplina crea caos.","Robert C. Martin","The Clean Coder"
CCO,086,"El profesional escucha antes de opinar, prueba antes de asumir.","Robert C. Martin","The Clean Coder"
CCO,087,"La honestidad técnica construye confianza duradera.","Robert C. Martin","The Clean Coder"
CCO,088,"La confianza se destruye en segundos de irresponsabilidad técnica.","Robert C. Martin","The Clean Coder"
CCO,089,"El profesional sabe cuándo parar, no solo cuándo empezar.","Robert C. Martin","The Clean Coder"
CCO,090,"No confundas urgencia con importancia.","Robert C. Martin","The Clean Coder"
CCO,091,"El profesional no solo resuelve problemas, previene los futuros.","Robert C. Martin","The Clean Coder"
CCO,092,"El perfeccionismo sin propósito es solo ego técnico.","Robert C. Martin","The Clean Coder"
CCO,093,"El respeto mutuo entre desarrolladores es la base de cualquier cultura técnica sana.","Robert C. Martin","The Clean Coder"
CCO,094,"Cada entrega es una oportunidad para reforzar tu reputación o dañarla.","Robert C. Martin","The Clean Coder"
CCO,095,"Los hábitos profesionales no se improvisan, se entrenan.","Robert C. Martin","The Clean Coder"
CCO,096,"La profesionalidad no se demuestra en los buenos días, sino en las crisis.","Robert C. Martin","The Clean Coder"
CCO,097,"El profesional se mide por su capacidad de aprender, no solo de producir.","Robert C. Martin","The Clean Coder"
CCO,098,"Un buen desarrollador protege el código de su propio ego.","Robert C. Martin","The Clean Coder"
CCO,099,"Ser profesional es entregar con dignidad, no con sufrimiento.","Robert C. Martin","The Clean Coder"
CCO,100,"La profesionalidad no se enseña con palabras, se demuestra con consistencia.","Robert C. Martin","The Clean Coder"
TPP,001,"Piensa como un artesano: tu código es tu obra.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,002,"No repitas código; refactoriza ideas.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,003,"La programación pragmática busca soluciones elegantes, no complicadas.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,004,"La calidad no es una característica, es una actitud.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,005,"No puedes mejorar lo que no entiendes.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,006,"Cada bug tiene una lección que enseñar, si decides escucharla.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,007,"El código no es solo para la máquina, también es comunicación con otros humanos.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,008,"Sé consciente de lo que no sabes; la ignorancia reconocida es conocimiento en progreso.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,009,"El pragmatismo no es improvisación, es adaptación consciente.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,010,"El software que no evoluciona, muere.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,011,"El conocimiento se oxida si no se comparte.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,012,"El código frágil nace de decisiones rígidas.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,013,"No escribas código para ti, escríbelo para quien venga después.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,014,"La mejor herramienta es la que entiendes profundamente.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,015,"No arregles los síntomas, entiende la causa raíz.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,016,"La curiosidad es el combustible del pragmatismo.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,017,"No te cases con una tecnología; cásate con los principios.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,018,"Los errores son inevitables, pero repetirlos es una elección.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,019,"La automatización es el reflejo del respeto por tu tiempo.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,020,"Haz que tu código te hable: instrumenta, mide, aprende.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,021,"El código duplicado es una deuda que acumula intereses silenciosos.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,022,"Cuestiona todo, especialmente lo que 'siempre se ha hecho así'.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,023,"El conocimiento tácito sin documentación es conocimiento perdido.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,024,"Los programadores pragmáticos piensan en resultados, no en dogmas.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,025,"No seas víctima de tu propio código: escríbelo con intención.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,026,"Cada línea de código tiene un costo de mantenimiento; gástalo sabiamente.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,027,"Las herramientas cambian; las buenas prácticas permanecen.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,028,"El código más seguro es el que no tienes que escribir.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,029,"El pragmatismo se mide por la capacidad de aprender de los errores.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,030,"No te limites a usar herramientas; entiéndelas y adáptalas.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,031,"El conocimiento compartido multiplica su valor.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,032,"Sé responsable de tus bugs, no de tus excusas.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,033,"Cada 'parche rápido' es una deuda técnica diferida.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,034,"Cuida tu entorno de trabajo; la mente limpia produce código limpio.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,035,"Aprende una cosa nueva cada día; el conocimiento es tu herramienta más duradera.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,036,"El código debe expresar intención, no trucos.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,037,"La documentación no reemplaza la claridad del código, la complementa.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,038,"Refactoriza constantemente; el software envejece más rápido que tú.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,039,"El programador pragmático automatiza los errores antes de que se repitan.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,040,"El aprendizaje continuo es la forma más estable de carrera.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,041,"Hazlo funcionar, luego hazlo bien, luego hazlo rápido.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,042,"El código debe tener un propósito visible, no un misterio oculto.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,043,"No programes para hoy; diseña para mañana.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,044,"El código es comunicación, no arte abstracto.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,045,"Sé escéptico con la magia de las herramientas, pero usa su poder con inteligencia.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,046,"El software pragmático crece como un jardín, no como una torre.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,047,"Divide los problemas hasta que puedas resolverlos sin miedo.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,048,"El código bien diseñado invita a la colaboración.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,049,"Los errores son inevitables, pero los desastres son opcionales.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,050,"La creatividad técnica florece dentro de los límites claros.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,051,"Aprende a depurar como aprendes a escribir: con práctica intencional.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,052,"El mejor código es el que puedes eliminar sin miedo.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,053,"Usa el poder del texto: los logs cuentan la historia del sistema.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,054,"La comunicación es la herramienta más importante del desarrollador.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,055,"El código roto hoy será un incendio mañana.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,056,"Los programadores pragmáticos piensan en sistemas, no en funciones.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,057,"El código no es conocimiento, es una hipótesis escrita.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,058,"Usa tus errores como brújula, no como castigo.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,059,"El software no se escribe, se moldea con iteraciones.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,060,"El profesional pragmático automatiza porque odia repetir errores.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,061,"No te enamores de tu solución; enamórate del problema.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,062,"Aprender una nueva tecnología sin propósito es como cocinar sin hambre.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,063,"Cada commit debe contar una historia clara y completa.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,064,"El código que no se lee, no existe.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,065,"La simplicidad es un proceso, no un accidente.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,066,"No apagues la alarma, arregla la causa.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,067,"El software pragmático vive en iteración, no en perfección.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,068,"El código sin pruebas es una promesa sin cumplir.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,069,"Tu entorno de desarrollo refleja tu mentalidad profesional.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,070,"Si algo duele, hazlo más seguido hasta que deje de doler.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,071,"Aprende del usuario, no del manual.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,072,"No optimices antes de entender.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,073,"La depuración es el arte de pensar con humildad.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,074,"Un buen sistema se adapta al cambio; uno malo se rompe con él.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,075,"La consistencia vale más que la brillantez momentánea.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,076,"El mejor error es el que aprendes a evitar para siempre.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,077,"No esperes que la documentación sustituya la comunicación.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,078,"La automatización libera creatividad; el caos la destruye.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,079,"El software pragmático minimiza sorpresas y maximiza aprendizaje.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,080,"Un desarrollador curioso siempre encuentra mejores formas.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,081,"Cada proyecto enseña algo nuevo si estás dispuesto a escuchar.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,082,"Usa el humor como herramienta de resiliencia técnica.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,083,"La disciplina convierte la experiencia en maestría.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
TPP,084,"Los bugs son inevitables, pero esconderlos es imperdonable.","Andrew Hunt & David Thomas","The Pragmatic Programmer"
